seller_id,seller_name,seller_mobile,service,city,top_category,package_value,churn_score,risk_band,top_risk_factors,replies_202602,replies_202603,replies_202604,replies_202605,lapse_rate_202602,lapse_rate_202603,lapse_rate_202604,lapse_rate_202605,bl_cons_202602,bl_cons_202603,bl_cons_202604,bl_cons_202605,lapse_rate,email_dead,notif_loss_rate,bd_days_gap,action_taken,dim_engagement,dim_roi,dim_bd_coverage,dim_biz_outcomes,dim_catalog
265575834,Anita Rao (92),9816092849,Catalog,Ahmedabad,Industrial Machinery,50000,71.4,RED,No BD contact in 82 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails | 71% notifications undelivered — contact info stale,38,22,17,15,0.53,0.57,0.61,0.61,48,28,22,19,0.62,1,0.71,82,BD_TASK_CREATED_P1,21.2,19.9,10.4,6.7,2.8
265579952,Amit Kumar (41),9629997934,MaxBiz,Delhi,Industrial Machinery,12000,71.4,RED,"Reply rate critically low (3 replies/month, was 37) | No BD contact in 86 days — seller has been ignored",41,37,33,21,0.42,0.44,0.48,0.49,34,30,27,17,0.59,0,0.41,86,BD_TASK_CREATED_P1,20.9,15.6,10.6,5.8,3.2
265840776,Kavita Joshi (45),9843451661,Catalog,Pune,Industrial Machinery,35000,71.4,RED,"Reply rate critically low (7 replies/month, was 25) | 71% of BL credits lapsed unused this month | No BD contact in 50 days — seller has been ignored",38,25,19,14,0.59,0.61,0.62,0.63,39,26,20,15,0.71,0,0.65,50,BD_TASK_CREATED_P1,25.4,15.6,9.2,6.5,2.7
265514363,Deepak Gupta (23),9666305433,Lead Manager,Kolkata,Medical Equipment,35000,71.3,RED,"Reply rate critically low (7 replies/month, was 23) | No BD contact in 85 days — seller has been ignored | 76% notifications undelivered — contact info stale",27,23,18,16,0.45,0.5,0.53,0.55,50,42,33,29,0.6,0,0.76,85,BD_TASK_CREATED_P1,21.1,15.0,9.1,5.3,2.6
265491799,Suresh Nair (93),9838971058,MaxBiz,Mumbai,Textile & Apparel,12000,71.2,RED,Email channel dead — 0% open rate on 5+ sent emails,68,47,33,29,0.55,0.56,0.6,0.63,47,33,23,20,0.65,1,0.7,44,BD_TASK_CREATED_P1,23.4,19.4,8.7,6.7,3.3
265402887,Suresh Nair (87),9926330148,TrustSEAL,Hyderabad,Electronics,35000,70.9,RED,"Reply rate critically low (3 replies/month, was 17)",21,17,11,8,0.54,0.54,0.59,0.6,36,29,19,13,0.62,0,0.52,36,BD_TASK_CREATED_P1,22.3,18.2,8.9,5.7,2.5
265918512,Rekha Agarwal (56),9877208169,Catalog,Hyderabad,Packaging Materials,12000,70.9,RED,"Reply rate critically low (8 replies/month, was 23) | 75% of BL credits lapsed unused this month | Email channel dead — 0% open rate on 5+ sent emails",26,23,16,11,0.55,0.55,0.57,0.6,30,26,18,12,0.75,1,0.51,39,BD_TASK_CREATED_P1,25.8,18.5,8.9,5.2,2.6
265630658,Ramesh Chandra (58),9633500882,MaxBiz,Hyderabad,Food Processing,18000,70.8,RED,76% of BL credits lapsed unused this month | No BD contact in 47 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails,49,38,26,16,0.69,0.72,0.76,0.81,63,49,33,20,0.76,1,0.43,47,BD_TASK_CREATED_P1,22.7,19.7,8.0,5.7,2.9
264999943,Suresh Nair (66),9989767793,Lead Manager,Chennai,Medical Equipment,25000,70.8,RED,"Reply rate critically low (6 replies/month, was 32) | Email channel dead — 0% open rate on 5+ sent emails",50,32,19,14,0.46,0.5,0.55,0.58,53,34,20,15,0.58,1,0.59,33,BD_TASK_CREATED_P1,28.0,19.2,7.6,6.9,3.2
265695041,Kavita Joshi (81),9730124760,Lead Manager,Delhi,Textile & Apparel,35000,70.8,RED,"Reply rate critically low (1 replies/month, was 36) | No BD contact in 59 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails",52,36,23,21,0.29,0.31,0.34,0.35,46,32,20,18,0.5,1,0.48,59,BD_TASK_CREATED_P1,22.9,21.1,10.2,6.0,3.3
265111850,Kavita Joshi (30),9628394206,MaxBiz,Pune,Packaging Materials,25000,70.7,RED,"Reply rate critically low (3 replies/month, was 20) | No BD contact in 62 days — seller has been ignored",23,20,16,12,0.42,0.43,0.45,0.47,53,46,38,29,0.59,0,0.64,62,BD_TASK_CREATED_P1,21.0,15.7,8.3,6.6,2.9
265328229,Kavita Joshi (79),9690295423,Lead Manager,Hyderabad,Construction,35000,70.6,RED,"Reply rate critically low (6 replies/month, was 37) | 74% of BL credits lapsed unused this month | No BD contact in 71 days — seller has been ignored",46,37,28,24,0.61,0.64,0.64,0.67,46,37,28,24,0.74,0,0.59,71,BD_TASK_CREATED_P1,22.3,17.3,7.8,5.2,3.1
265549603,Pooja Verma (53),9761853919,TrustSEAL,Chennai,Construction,18000,70.6,RED,"Reply rate critically low (4 replies/month, was 21) | No BD contact in 75 days — seller has been ignored",23,21,13,12,0.3,0.34,0.35,0.36,18,16,10,9,0.56,0,0.58,75,BD_TASK_CREATED_P1,27.9,15.2,10.5,5.3,3.3
265620107,Ramesh Chandra (66),9949122902,Lead Manager,Delhi,Medical Equipment,35000,70.6,RED,"Reply rate critically low (6 replies/month, was 30) | 76% of BL credits lapsed unused this month | No BD contact in 56 days — seller has been ignored",40,30,28,26,0.49,0.53,0.53,0.53,27,20,18,16,0.76,1,0.6,56,BD_TASK_CREATED_P1,26.5,19.3,9.2,5.3,2.6
265183346,Kavita Joshi (70),9984223067,MaxBiz,Kolkata,Industrial Machinery,50000,70.5,RED,"Reply rate critically low (8 replies/month, was 28) | 72% of BL credits lapsed unused this month | No BD contact in 74 days — seller has been ignored",32,28,25,23,0.48,0.5,0.52,0.53,40,36,33,31,0.72,0,0.52,74,BD_TASK_CREATED_P1,20.5,20.0,8.1,5.4,3.4
265806320,Ramesh Chandra (84),9982703189,MaxBiz,Chennai,Packaging Materials,50000,70.5,RED,"Reply rate critically low (9 replies/month, was 41) | 72% of BL credits lapsed unused this month | No BD contact in 78 days — seller has been ignored",53,41,37,30,0.56,0.57,0.61,0.64,45,35,31,25,0.72,0,0.8,78,BD_TASK_CREATED_P1,24.1,16.8,8.0,6.2,3.4
265601568,Rekha Agarwal (23),9955809758,Catalog,Surat,Medical Equipment,18000,70.4,RED,"Reply rate critically low (7 replies/month, was 27) | Email channel dead — 0% open rate on 5+ sent emails",32,27,22,14,0.38,0.4,0.4,0.4,59,50,41,26,0.61,1,0.47,45,BD_TASK_CREATED_P1,25.1,18.6,7.9,5.3,2.9
265202063,Rekha Agarwal (96),9701663577,TrustSEAL,Ahmedabad,Packaging Materials,18000,70.4,RED,Replies collapsed to 0 — seller has stopped responding to leads entirely | 79% of BL credits lapsed unused this month | No BD contact in 69 days — seller has been ignored,22,16,11,8,0.74,0.75,0.77,0.77,25,18,13,10,0.79,0,0.66,69,BD_TASK_CREATED_P1,24.4,15.1,10.3,5.9,2.8
265820231,Manoj Tiwari (28),9909243954,TrustSEAL,Chennai,Chemicals,35000,70.2,RED,No BD contact in 78 days — seller has been ignored,28,18,16,11,0.32,0.36,0.41,0.43,17,10,9,6,0.54,0,0.45,78,BD_TASK_CREATED_P1,24.3,19.2,7.7,6.8,3.4
265444397,Kavita Joshi (32),9941102787,MaxBiz,Surat,Textile & Apparel,25000,70.2,RED,Replies collapsed to 0 — seller has stopped responding to leads entirely | 77% of BL credits lapsed unused this month | No BD contact in 54 days — seller has been ignored,17,11,7,4,0.63,0.65,0.65,0.67,51,34,23,14,0.77,0,0.68,54,BD_TASK_CREATED_P1,21.4,17.1,9.4,5.4,3.2
265678989,Sunita Singh (94),9799533601,MaxBiz,Ahmedabad,Furniture,12000,70.1,RED,71% of BL credits lapsed unused this month,42,29,26,16,0.56,0.59,0.63,0.67,25,17,15,9,0.71,0,0.62,43,BD_TASK_CREATED_P1,23.2,19.5,8.4,5.6,2.7
265354868,Deepak Gupta (22),9931411475,TrustSEAL,Chennai,Medical Equipment,50000,70.1,RED,No BD contact in 86 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails | 78% notifications undelivered — contact info stale,26,15,12,10,0.43,0.47,0.51,0.52,33,19,15,13,0.62,1,0.78,86,BD_TASK_CREATED_P1,23.9,17.0,8.9,6.2,2.6
265528471,Kavita Joshi (23),9602767254,MaxBiz,Ahmedabad,Packaging Materials,25000,70.1,RED,"Reply rate critically low (6 replies/month, was 12) | Email channel dead — 0% open rate on 5+ sent emails | 77% notifications undelivered — contact info stale",17,12,10,6,0.52,0.54,0.57,0.62,42,30,27,18,0.63,1,0.77,35,BD_TASK_CREATED_P1,25.1,17.5,7.8,6.5,2.5
265956556,Deepak Gupta (21),9988766691,Lead Manager,Ahmedabad,Construction,25000,70.1,RED,"Reply rate critically low (4 replies/month, was 23) | No BD contact in 60 days — seller has been ignored | 77% notifications undelivered — contact info stale",32,23,21,15,0.33,0.35,0.37,0.38,44,32,29,20,0.55,0,0.77,60,BD_TASK_CREATED_P1,25.3,20.2,9.2,6.0,2.8
266319619,Rahul Sharma (95),9746008722,Lead Manager,Chennai,Food Processing,12000,68.9,ORANGE,BL consumption trending down (20→9),38,29,24,19,0.18,0.19,0.21,0.22,20,15,12,9,0.31,0,0.44,42,whatsapp,25.4,16.6,7.8,5.7,2.9
266132614,Deepak Gupta (85),9703815426,Lead Manager,Pune,Textile & Apparel,18000,68.3,ORANGE,No BD contact in 52 days — seller has been ignored,35,27,23,15,0.18,0.21,0.24,0.26,48,37,32,21,0.38,0,0.26,52,whatsapp,25.9,17.7,9.0,5.1,3.3
266198902,Manoj Tiwari (17),9966527186,MaxBiz,Delhi,Chemicals,12000,68.3,ORANGE,BL consumption trending down (46→18),47,38,29,18,0.26,0.28,0.33,0.36,46,37,29,18,0.46,0,0.44,39,whatsapp,20.4,16.6,7.7,5.7,3.3
266163122,Vijay Mehta (72),9788223669,MaxBiz,Surat,Furniture,18000,68.2,ORANGE,No BD contact in 52 days — seller has been ignored,67,42,38,26,0.27,0.3,0.32,0.36,49,30,27,18,0.4,0,0.43,52,whatsapp,23.5,16.8,10.0,5.0,3.4
266220151,Meena Pillai (82),9740391311,Catalog,Delhi,Packaging Materials,18000,68.1,ORANGE,BL consumption trending down (19→7),46,39,26,19,0.36,0.4,0.43,0.44,19,16,10,7,0.47,0,0.34,23,whatsapp,23.9,14.6,10.0,6.3,2.6
266047242,Anita Rao (30),9695989924,Catalog,Hyderabad,Auto Parts,12000,67.6,ORANGE,BL consumption trending down (27→8),32,20,16,10,0.3,0.32,0.35,0.36,27,17,13,8,0.43,0,0.43,26,whatsapp,25.1,19.0,9.7,6.0,2.5
266383258,Deepak Gupta (80),9811033737,Catalog,Delhi,Electronics,25000,67.6,ORANGE,BL consumption trending down (56→18),39,29,18,13,0.17,0.19,0.2,0.24,56,42,26,18,0.44,0,0.26,32,whatsapp,19.4,19.4,7.9,5.8,2.6
266224915,Rekha Agarwal (50),9623492340,Catalog,Ahmedabad,Furniture,25000,67.5,ORANGE,No BD contact in 56 days — seller has been ignored,35,29,26,17,0.22,0.24,0.24,0.27,22,18,16,10,0.41,0,0.31,56,whatsapp,23.4,15.0,10.0,4.8,3.1
266258470,Meena Pillai (89),9605732642,Catalog,Kolkata,Packaging Materials,18000,67.2,ORANGE,No BD contact in 58 days — seller has been ignored,59,38,26,18,0.17,0.19,0.2,0.2,52,33,22,15,0.41,0,0.3,58,whatsapp,22.4,18.2,9.5,6.5,3.2
266212150,Anita Rao (36),9906631313,Catalog,Mumbai,Packaging Materials,18000,67.1,ORANGE,BL consumption trending down (39→18),62,40,32,29,0.08,0.11,0.12,0.15,39,25,20,18,0.33,0,0.5,30,whatsapp,24.5,19.5,8.0,6.6,3.0
266100079,Amit Kumar (87),9941909053,Catalog,Kolkata,Food Processing,35000,67.1,ORANGE,No BD contact in 49 days — seller has been ignored,59,38,32,22,0.28,0.31,0.35,0.38,26,16,13,9,0.38,0,0.34,49,whatsapp,20.8,15.6,9.2,5.3,3.1
266125567,Meena Pillai (35),9749476342,Catalog,Hyderabad,Auto Parts,35000,67.1,ORANGE,BL consumption trending down (43→13),38,30,18,11,0.39,0.44,0.46,0.5,43,35,21,13,0.59,0,0.2,35,whatsapp,24.9,19.0,9.9,5.2,3.1
266307346,Meena Pillai (48),9793777287,TrustSEAL,Mumbai,Electronics,50000,66.9,ORANGE,BL consumption trending down (25→13),37,31,22,20,0.31,0.33,0.37,0.39,25,21,15,13,0.55,0,0.26,16,whatsapp,23.5,18.8,9.0,6.6,2.4
266250955,Priya Patel (94),9678730125,TrustSEAL,Delhi,Industrial Machinery,18000,66.7,ORANGE,BL consumption trending down (43→32),68,63,57,51,0.27,0.3,0.35,0.35,43,40,36,32,0.44,0,0.48,16,whatsapp,19.8,15.8,8.2,5.0,3.3
266235278,Kavita Joshi (91),9844267826,TrustSEAL,Ahmedabad,Food Processing,50000,66.7,ORANGE,BL consumption trending down (41→17),59,44,34,25,0.13,0.17,0.18,0.22,41,31,24,17,0.37,0,0.46,26,whatsapp,21.5,19.7,8.3,5.5,3.1
266090835,Arun Bose (70),9608509416,MaxBiz,Pune,Industrial Machinery,18000,66.1,ORANGE,No BD contact in 48 days — seller has been ignored,26,18,15,9,0.27,0.3,0.32,0.35,47,33,29,19,0.35,0,0.41,48,whatsapp,19.7,18.7,8.9,5.4,3.2
266277490,Priya Patel (67),9809152278,Lead Manager,Kolkata,Chemicals,25000,66.1,ORANGE,"Reply rate critically low (9 replies/month, was 45) | No BD contact in 55 days — seller has been ignored",59,45,40,35,0.17,0.19,0.2,0.21,25,19,17,15,0.32,0,0.31,55,whatsapp,25.8,17.5,7.8,4.7,3.2
266215585,Deepak Gupta (98),9605490795,TrustSEAL,Hyderabad,Packaging Materials,25000,66.0,ORANGE,No BD contact in 53 days — seller has been ignored,48,30,23,16,0.27,0.32,0.33,0.38,43,27,20,14,0.36,0,0.21,53,whatsapp,20.5,17.9,9.7,5.4,2.8
266290625,Meena Pillai (51),9896661511,TrustSEAL,Pune,Chemicals,25000,65.8,ORANGE,BL consumption trending down (41→24),32,25,22,18,0.2,0.23,0.23,0.24,41,32,29,24,0.41,0,0.32,42,whatsapp,18.9,14.2,7.4,5.6,3.2
266199999,Manoj Tiwari (29),9838964705,Catalog,Mumbai,Construction,12000,65.3,ORANGE,BL consumption trending down (34→17),40,32,24,21,0.12,0.14,0.17,0.21,34,27,20,17,0.39,0,0.38,37,whatsapp,25.7,17.6,7.0,5.1,2.4
266187068,Suresh Nair (67),9766336179,MaxBiz,Pune,Electronics,50000,65.2,ORANGE,No BD contact in 49 days — seller has been ignored,57,53,41,35,0.35,0.38,0.42,0.43,49,46,36,30,0.45,0,0.46,49,whatsapp,23.0,18.1,7.4,4.9,2.9
266079636,Rekha Agarwal (19),9903496781,Catalog,Delhi,Construction,18000,65.2,ORANGE,BL consumption trending down (37→13),55,47,29,20,0.33,0.36,0.39,0.42,37,31,19,13,0.55,0,0.43,44,whatsapp,23.7,18.5,8.1,4.6,2.8
266124108,Meena Pillai (74),9698039273,TrustSEAL,Chennai,Chemicals,18000,64.7,ORANGE,No BD contact in 53 days — seller has been ignored,52,43,28,23,0.18,0.23,0.24,0.27,55,46,30,25,0.36,0,0.37,53,whatsapp,24.8,14.9,9.5,5.9,2.8
266162239,Kavita Joshi (68),9975328829,MaxBiz,Ahmedabad,Electronics,50000,64.6,ORANGE,BL consumption trending down (46→23),27,21,19,13,0.21,0.25,0.27,0.32,46,36,33,23,0.46,0,0.43,40,whatsapp,18.8,15.9,8.6,5.8,3.0
266291583,Priya Patel (56),9791706421,MaxBiz,Delhi,Packaging Materials,25000,64.3,ORANGE,No BD contact in 48 days — seller has been ignored,52,45,30,25,0.19,0.23,0.23,0.23,48,41,27,22,0.45,0,0.41,48,whatsapp,23.0,17.5,8.1,4.6,3.0
266082273,Priya Patel (30),9712548530,Catalog,Surat,Medical Equipment,25000,64.2,ORANGE,BL consumption trending down (29→9),38,28,17,12,0.3,0.35,0.37,0.37,29,21,13,9,0.4,0,0.34,20,whatsapp,25.3,17.2,7.4,5.8,2.9
266250504,Rahul Sharma (16),9777977342,Catalog,Pune,Furniture,18000,64.1,ORANGE,"Reply rate critically low (9 replies/month, was 32)",37,32,29,18,0.41,0.42,0.43,0.48,42,36,32,20,0.59,0,0.38,19,whatsapp,21.1,16.7,8.5,5.8,2.5
266239474,Deepak Gupta (69),9795184929,MaxBiz,Pune,Packaging Materials,18000,63.7,ORANGE,BL consumption trending down (38→11),55,40,26,16,0.23,0.26,0.27,0.3,38,28,18,11,0.36,0,0.48,27,whatsapp,20.1,18.2,8.9,5.7,2.3
266190693,Rekha Agarwal (25),9778128463,Catalog,Delhi,Packaging Materials,50000,63.3,ORANGE,No BD contact in 59 days — seller has been ignored,37,25,17,12,0.41,0.41,0.42,0.45,27,18,12,8,0.51,0,0.45,59,whatsapp,18.3,15.9,6.9,4.9,3.1
266336483,Rekha Agarwal (10),9870857324,Catalog,Surat,Chemicals,12000,63.2,ORANGE,BL consumption trending down (14→4),34,30,18,11,0.3,0.33,0.35,0.4,14,12,7,4,0.39,0,0.49,28,whatsapp,22.7,13.3,8.3,5.1,2.6
266373648,Ramesh Chandra (98),9916518205,Lead Manager,Surat,Furniture,12000,63.1,ORANGE,No BD contact in 54 days — seller has been ignored,37,26,23,16,0.33,0.38,0.41,0.43,52,36,33,23,0.59,0,0.28,54,whatsapp,23.9,16.2,7.8,4.9,2.6
266346385,Vijay Mehta (30),9621376318,MaxBiz,Pune,Packaging Materials,12000,63.0,ORANGE,BL consumption trending down (15→8),31,27,20,17,0.35,0.38,0.42,0.47,15,13,10,8,0.59,0,0.2,45,whatsapp,18.5,14.2,7.0,6.3,2.8
266353886,Anita Rao (73),9796857484,TrustSEAL,Mumbai,Construction,25000,62.1,ORANGE,BL consumption trending down (66→28),34,26,24,14,0.2,0.21,0.22,0.22,66,51,47,28,0.33,0,0.22,32,whatsapp,18.8,14.1,8.4,5.4,2.7
266097319,Rahul Sharma (73),9709562951,MaxBiz,Hyderabad,Furniture,25000,61.8,ORANGE,BL consumption trending down (17→5),38,32,20,13,0.07,0.08,0.1,0.12,17,14,8,5,0.31,0,0.42,16,whatsapp,17.8,18.4,7.8,5.1,3.0
266264269,Meena Pillai (51),9722253852,Lead Manager,Hyderabad,Medical Equipment,25000,61.4,ORANGE,BL consumption trending down (71→31),61,52,32,27,0.36,0.36,0.38,0.41,71,61,37,31,0.45,0,0.42,42,whatsapp,23.2,13.3,8.6,5.6,2.2
266152247,Deepak Gupta (60),9985628468,Catalog,Pune,Food Processing,35000,60.9,ORANGE,No BD contact in 55 days — seller has been ignored,21,13,11,9,0.36,0.41,0.45,0.46,18,11,9,8,0.46,0,0.4,55,whatsapp,23.0,14.7,9.1,4.7,2.5
266063611,Vijay Mehta (57),9612712566,MaxBiz,Hyderabad,Packaging Materials,25000,60.6,ORANGE,No BD contact in 47 days — seller has been ignored,46,35,21,17,0.42,0.47,0.5,0.55,50,38,23,19,0.52,0,0.23,47,whatsapp,20.5,14.3,8.0,4.9,2.2
266270558,Sunita Singh (36),9775127622,Lead Manager,Pune,Food Processing,25000,60.5,ORANGE,BL consumption trending down (28→13),63,55,43,30,0.21,0.22,0.26,0.3,28,24,19,13,0.47,0,0.43,27,whatsapp,19.7,13.5,7.2,5.2,2.5
266380073,Ramesh Chandra (88),9674774131,MaxBiz,Chennai,Furniture,50000,60.5,ORANGE,No BD contact in 48 days — seller has been ignored,47,33,29,21,0.16,0.2,0.22,0.26,26,18,15,11,0.36,0,0.42,48,whatsapp,23.7,15.2,7.3,4.7,2.2
266211147,Manoj Tiwari (15),9700974088,Catalog,Kolkata,Medical Equipment,50000,60.3,ORANGE,BL consumption trending down (20→10),53,39,34,28,0.23,0.26,0.29,0.29,20,15,13,10,0.49,0,0.32,16,whatsapp,18.4,15.1,6.8,4.6,2.4
266371462,Anita Rao (88),9873561114,TrustSEAL,Ahmedabad,Electronics,50000,59.9,ORANGE,No BD contact in 53 days — seller has been ignored,29,21,16,14,0.24,0.26,0.3,0.32,44,32,24,22,0.45,0,0.22,53,whatsapp,20.6,14.3,7.1,5.9,2.6
266339668,Deepak Gupta (89),9916587833,TrustSEAL,Mumbai,Food Processing,12000,59.5,ORANGE,BL consumption trending down (46→20),34,31,18,13,0.24,0.26,0.26,0.31,46,43,26,20,0.41,0,0.43,45,whatsapp,20.1,15.4,6.5,5.5,2.7
266055050,Anita Rao (93),9919561481,TrustSEAL,Kolkata,Electronics,25000,59.0,ORANGE,BL consumption trending down (37→10),55,33,20,16,0.41,0.46,0.48,0.49,37,22,13,10,0.56,0,0.42,24,whatsapp,19.8,13.8,8.4,4.5,2.7
266073618,Arun Bose (67),9715326754,Lead Manager,Pune,Food Processing,18000,58.8,ORANGE,No BD contact in 53 days — seller has been ignored,43,33,25,18,0.22,0.27,0.27,0.27,54,42,32,24,0.4,0,0.24,53,whatsapp,20.0,16.6,8.3,5.0,2.6
266319022,Arun Bose (70),9693727616,Catalog,Delhi,Textile & Apparel,18000,58.6,ORANGE,BL consumption trending down (37→16),40,30,22,17,0.43,0.47,0.52,0.52,37,28,20,16,0.57,0,0.22,32,whatsapp,16.9,16.4,6.9,4.6,2.5
266177891,Meena Pillai (38),9849798753,MaxBiz,Mumbai,Food Processing,50000,58.3,ORANGE,BL consumption trending down (45→28),45,37,31,28,0.21,0.21,0.24,0.28,45,37,31,28,0.48,0,0.37,16,whatsapp,21.3,14.8,8.0,5.7,2.9
266081039,Kavita Joshi (50),9723536065,Lead Manager,Chennai,Auto Parts,18000,58.1,ORANGE,BL consumption trending down (58→25),54,46,33,24,0.28,0.32,0.34,0.35,58,49,35,25,0.38,0,0.46,37,whatsapp,18.9,16.5,6.3,4.4,2.8
266139579,Arun Bose (44),9621996476,TrustSEAL,Kolkata,Textile & Apparel,35000,58.1,ORANGE,BL consumption trending down (54→33),58,48,44,36,0.1,0.14,0.16,0.2,54,44,41,33,0.35,0,0.23,33,whatsapp,18.2,16.0,6.8,4.5,2.5
266262669,Rahul Sharma (65),9968079232,Lead Manager,Chennai,Industrial Machinery,12000,57.4,ORANGE,BL consumption trending down (55→13),49,30,18,12,0.34,0.35,0.36,0.37,55,34,20,13,0.49,0,0.38,27,whatsapp,19.8,17.1,7.8,5.2,2.1
266107394,Suresh Nair (85),9879128275,MaxBiz,Ahmedabad,Furniture,35000,57.1,ORANGE,BL consumption trending down (36→12),29,19,15,10,0.28,0.3,0.32,0.35,36,23,18,12,0.34,0,0.44,39,whatsapp,21.6,15.0,7.2,4.4,2.5
266171449,Rekha Agarwal (43),9979431331,MaxBiz,Kolkata,Packaging Materials,25000,56.9,ORANGE,No BD contact in 49 days — seller has been ignored,41,32,30,23,0.43,0.44,0.48,0.5,68,53,49,38,0.58,0,0.49,49,whatsapp,18.1,16.1,7.5,5.2,2.6
266267433,Kavita Joshi (85),9794067981,Catalog,Kolkata,Furniture,35000,56.8,ORANGE,BL consumption trending down (18→11),26,19,17,15,0.41,0.43,0.47,0.49,18,13,12,11,0.54,0,0.29,34,whatsapp,22.0,14.2,6.3,5.3,2.3
266298133,Kavita Joshi (75),9808531287,Lead Manager,Chennai,Medical Equipment,25000,56.4,ORANGE,BL consumption trending down (50→22),52,34,25,23,0.22,0.23,0.24,0.25,50,33,24,22,0.4,0,0.34,22,whatsapp,20.9,15.6,6.7,5.1,2.2
266344745,Anita Rao (58),9781130959,Lead Manager,Surat,Industrial Machinery,25000,55.9,ORANGE,No BD contact in 54 days — seller has been ignored,41,30,22,16,0.36,0.39,0.42,0.47,55,41,31,22,0.53,0,0.2,54,whatsapp,20.0,12.0,7.3,5.1,2.4
266317165,Arun Bose (10),9616750336,Catalog,Mumbai,Auto Parts,12000,55.8,ORANGE,BL consumption trending down (60→26),41,30,26,18,0.12,0.12,0.16,0.17,60,44,38,26,0.41,0,0.26,21,whatsapp,21.9,16.2,7.9,4.2,2.7
266281948,Ramesh Chandra (74),9751642548,Lead Manager,Hyderabad,Packaging Materials,12000,55.7,ORANGE,BL consumption trending down (21→6),51,33,23,17,0.12,0.14,0.19,0.2,21,13,9,6,0.36,0,0.22,16,whatsapp,19.7,13.1,7.3,4.4,2.0
266115065,Anita Rao (25),9999947585,MaxBiz,Pune,Furniture,18000,54.9,ORANGE,No BD contact in 50 days — seller has been ignored,39,32,20,15,0.31,0.36,0.37,0.38,22,18,11,8,0.54,0,0.4,50,whatsapp,19.0,13.0,7.9,4.3,2.3
266329890,Priya Patel (63),9660065095,Catalog,Delhi,Medical Equipment,12000,54.8,ORANGE,BL consumption trending down (51→19),45,35,23,17,0.27,0.31,0.33,0.37,51,39,26,19,0.47,0,0.35,29,whatsapp,16.0,14.7,6.9,5.2,2.7
266166534,Pooja Verma (82),9644137019,MaxBiz,Chennai,Food Processing,12000,54.7,ORANGE,No BD contact in 46 days — seller has been ignored,37,25,20,14,0.16,0.16,0.2,0.23,47,32,26,19,0.35,0,0.27,46,whatsapp,19.0,13.5,7.8,4.8,2.4
266145272,Suresh Nair (42),9791481075,Catalog,Mumbai,Textile & Apparel,35000,54.6,ORANGE,No BD contact in 57 days — seller has been ignored,59,53,32,28,0.27,0.3,0.31,0.34,58,52,31,27,0.45,0,0.5,57,whatsapp,15.9,11.9,8.1,4.2,2.4
266387067,Ramesh Chandra (72),9666874402,Catalog,Chennai,Packaging Materials,18000,54.6,ORANGE,BL consumption trending down (60→18),50,33,20,15,0.31,0.32,0.36,0.4,60,40,25,18,0.48,0,0.2,29,whatsapp,17.8,14.5,6.7,4.7,2.1
266354373,Priya Patel (94),9699595023,TrustSEAL,Delhi,Construction,12000,54.4,ORANGE,No BD contact in 59 days — seller has been ignored,51,40,35,23,0.1,0.12,0.14,0.16,21,16,14,9,0.34,0,0.31,59,whatsapp,16.6,14.7,6.9,4.2,2.0
266080835,Pooja Verma (59),9610131643,Catalog,Chennai,Furniture,35000,52.9,ORANGE,BL consumption trending down (51→19),47,39,25,17,0.35,0.38,0.39,0.4,51,43,28,19,0.56,0,0.4,35,whatsapp,18.2,15.6,5.6,3.9,2.1
266362302,Suresh Nair (90),9890663428,Catalog,Ahmedabad,Chemicals,50000,52.8,ORANGE,BL consumption trending down (39→12),69,51,31,22,0.3,0.34,0.36,0.37,39,28,17,12,0.53,0,0.27,19,whatsapp,19.4,12.9,6.6,5.0,2.0
266228462,Manoj Tiwari (78),9609374737,Lead Manager,Pune,Furniture,12000,52.7,ORANGE,BL consumption trending down (29→15),68,53,47,37,0.21,0.21,0.23,0.25,29,22,19,15,0.33,0,0.44,39,whatsapp,19.1,12.9,7.7,4.1,2.2
266269479,Kavita Joshi (23),9635919926,MaxBiz,Surat,Medical Equipment,25000,52.7,ORANGE,BL consumption trending down (33→12),49,36,23,19,0.27,0.28,0.29,0.33,33,24,15,12,0.46,0,0.2,28,whatsapp,20.2,12.8,7.8,3.8,2.2
266067904,Vijay Mehta (78),9798346330,TrustSEAL,Kolkata,Textile & Apparel,35000,52.6,ORANGE,BL consumption trending down (18→9),54,42,33,27,0.4,0.43,0.47,0.48,18,14,11,9,0.52,0,0.38,41,whatsapp,19.6,15.2,7.2,4.8,2.6
266203007,Sunita Singh (61),9622328670,MaxBiz,Mumbai,Food Processing,50000,51.9,ORANGE,No BD contact in 48 days — seller has been ignored,45,41,30,18,0.31,0.33,0.33,0.34,21,19,14,8,0.46,0,0.43,48,whatsapp,18.0,13.7,6.2,5.2,2.4
266324098,Ramesh Chandra (47),9679259963,TrustSEAL,Hyderabad,Furniture,35000,51.6,ORANGE,BL consumption trending down (27→12),62,57,37,30,0.12,0.17,0.19,0.23,27,24,15,12,0.38,0,0.34,37,whatsapp,19.7,13.5,7.7,4.8,2.4
